time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-03-11T02:58:10.789Z,-11.9761,162.767,10,4.2,mb,10,188,3.746,0.52,us,us6000mj3m,2024-03-19T20:50:17.040Z,"192 km SSE of Kirakira, Solomon Islands",earthquake,11.16,1.976,0.235,5,reviewed,us,us
2024-03-11T02:18:29.513Z,27.3278,53.9153,10,4,mb,31,106,3.14,0.63,us,us7000m4lw,2024-03-19T20:19:40.040Z,"43 km SSW of Gerāsh, Iran",earthquake,10.5,1.974,0.118,19,reviewed,us,us
2024-03-11T01:29:41.327Z,-5.5815,131.9611,69.633,4.5,mb,13,161,2.303,0.7,us,us6000mj3p,2024-03-19T19:34:54.040Z,"87 km W of Tual, Indonesia",earthquake,8.55,9.756,0.163,11,reviewed,us,us
2024-03-11T01:06:22.954Z,-17.5076,-178.8214,561.34,4.5,mb,70,42,3.252,0.53,us,us7000m4lq,2024-03-19T17:53:17.040Z,"206 km ENE of Levuka, Fiji",earthquake,11.18,6.666,0.038,199,reviewed,us,us
2024-03-11T00:36:18.570Z,50.1887,-176.8987,25.6,2.9,ml,,,,0.5,ak,ak02439fdfc3,2024-03-29T22:14:48.857Z,"188 km S of Adak, Alaska",earthquake,,3.6,,,reviewed,ak,ak
2024-03-11T00:34:54.671Z,51.3511,177.9361,25.5,2.6,ml,,,,0.38,ak,ak02439fd1mj,2024-03-29T22:14:56.974Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2024-03-11T00:11:50.400Z,18.5486666666667,-66.7155,87.81,3.39,md,29,186,0.1903,0.12,pr,pr71442753,2024-03-20T03:03:37.040Z,"8 km N of Arecibo, Puerto Rico",earthquake,0.67,0.44,0.0753419073150561,14,reviewed,pr,pr
2024-03-11T00:10:17.910Z,41.5217,36.308,6.926,4.3,mb,47,49,1.204,0.79,us,us7000m4lh,2024-03-20T02:59:13.004Z,"26 km N of Samsun, Turkey",earthquake,4.89,4.548,0.111,23,reviewed,us,us
2024-03-10T22:54:36.195Z,-6.1112,130.5628,125.601,4,mb,11,130,1.709,0.76,us,us6000mj35,2024-03-20T02:33:57.040Z,"248 km WSW of Tual, Indonesia",earthquake,10.77,9.883,0.231,5,reviewed,us,us
2024-03-10T22:25:37.639Z,56.4022,-135.5944,19.8,2.6,ml,,,,0.49,ak,ak024384v9oj,2024-03-29T20:50:40.376Z,"61 km WNW of Port Alexander, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2024-03-10T22:16:30.862Z,69.3392,-143.687,6.1,2.6,ml,,,,0.59,ak,ak024384tbpg,2024-03-29T20:50:30.993Z,"88 km S of Kaktovik, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2024-03-10T22:09:02.084Z,-9.5584,124.5089,14.461,4,mb,14,110,0.308,0.83,us,us6000mj34,2024-03-20T01:55:21.040Z,"12 km SSE of Kefamenanu, Indonesia",earthquake,6.37,5.717,0.232,5,reviewed,us,us
2024-03-10T21:46:08.945Z,12.6639,142.7062,116.564,4.1,mb,21,121,2.298,0.32,us,us6000mj30,2024-03-20T01:33:51.040Z,"223 km WSW of Merizo Village, Guam",earthquake,11.34,8.667,0.145,13,reviewed,us,us
2024-03-10T21:05:16.514Z,-14.691,168.0287,10.886,4.5,mb,30,145,6.832,0.55,us,us6000mj2z,2024-03-20T01:22:38.040Z,"103 km SSE of Sola, Vanuatu",earthquake,10.03,4.628,0.128,18,reviewed,us,us
2024-03-10T20:46:13.033Z,-21.2793,-178.957,561.051,4.3,mb,30,91,3.503,0.47,us,us6000mj2x,2024-03-16T17:37:18.040Z,"Fiji region",earthquake,13.46,9.43,0.108,24,reviewed,us,us
2024-03-10T20:33:55.388Z,-52.2729,139.9642,10,5,mww,37,79,10.596,0.82,us,us7000m4kv,2024-03-21T16:38:28.040Z,"west of Macquarie Island",earthquake,11.06,1.867,0.089,12,reviewed,us,us
2024-03-10T20:12:41.372Z,-31.5035,-71.4902,49.356,4.2,mb,31,144,0.515,0.48,us,us7000m4kt,2024-03-17T13:35:50.040Z,"33 km WNW of Illapel, Chile",earthquake,5.3,5.012,0.199,7,reviewed,us,us
2024-03-10T20:08:07.170Z,35.471,-85.2363333333333,22.11,2.58,md,16,64,0.1195,0.11,se,se60572731,2024-03-21T16:34:25.040Z,"14 km W of Graysville, Tennessee",earthquake,0.81,0.53,0.0784350599060994,11,reviewed,se,se
2024-03-10T19:52:37.299Z,-20.921,-69.1363,111.05,4.5,mb,25,66,0.35,0.78,us,us7000m4kp,2024-03-21T16:28:07.040Z,"84 km SE of La Tirana, Chile",earthquake,3.3,5.085,0.128,18,reviewed,us,us
2024-03-10T19:31:36.300Z,19.3785,-67.8698,7,3.79,md,18,215,1.1855,0.42,pr,pr2024070001,2024-03-21T16:10:44.040Z,"104 km NNE of Punta Cana, Dominican Republic",earthquake,2.48,1.77,0.09,10,reviewed,pr,pr
2024-03-10T18:04:38.204Z,-29.215,-72.6125,10,4.7,mb,36,145,1.387,0.66,us,us7000m4kd,2024-03-21T15:56:12.040Z,"148 km NW of Coquimbo, Chile",earthquake,6.02,1.906,0.112,24,reviewed,us,us
2024-03-10T17:54:23.540Z,51.1516,-175.9652,10,3.1,ml,17,219,0.763,0.57,us,us7000m8tl,2024-03-30T14:08:25.040Z,"92 km SSE of Adak, Alaska",earthquake,3.29,1.812,0.091,16,reviewed,us,us
2024-03-10T17:38:03.337Z,-9.4845,124.4859,10,4.2,mb,20,124,0.345,0.6,us,us7000m4ki,2024-03-21T16:08:53.040Z,"4 km SSE of Kefamenanu, Indonesia",earthquake,5.93,1.889,0.152,13,reviewed,us,us
2024-03-10T17:25:07.965Z,50.1766,-176.1765,10,3.9,mb,44,234,1.694,0.47,us,us6000mj2u,2024-03-30T14:10:52.040Z,"191 km S of Adak, Alaska",earthquake,4.54,1.932,0.138,14,reviewed,us,us
2024-03-10T17:20:01.924Z,31.8613,141.7641,10,4.8,mb,71,121,2.069,0.57,us,us7000m4ka,2024-03-21T15:49:18.040Z,"Izu Islands, Japan region",earthquake,8.11,1.858,0.043,168,reviewed,us,us
2024-03-10T17:07:50.300Z,4.6623,127.5402,37.298,4.1,mb,21,131,3.086,0.49,us,us6000mj2s,2024-03-16T17:00:06.040Z,"241 km SE of Pondaguitan, Philippines",earthquake,9.9,6.664,0.175,9,reviewed,us,us
2024-03-10T17:03:34.779Z,52.2498,159.3971,69.824,4.3,mb,51,131,0.899,0.75,us,us7000m4k8,2024-03-21T15:42:55.040Z,"101 km SE of Vilyuchinsk, Russia",earthquake,8.16,4.838,0.088,36,reviewed,us,us
2024-03-10T16:45:39.010Z,40.3036667,-125.1525,10,2.91,md,57,273,0.6196,0.35,nc,nc74015126,2024-03-18T15:08:03.040Z,"74 km W of Petrolia, CA",earthquake,1.39,31.61,0.181,44,reviewed,nc,nc
2024-03-10T16:12:18.277Z,41.9939,-119.6025,0,2.5,ml,5,117.74,0.529,0.2852,nn,nn00874513,2024-03-10T21:10:25.239Z,"47 km ENE of Fort Bidwell, California",earthquake,,0,0.62,5,reviewed,nn,nn
2024-03-10T16:06:02.500Z,18.6386666666667,-66.8506666666667,69.18,2.7,md,17,237,0.3001,0.14,pr,pr71442703,2024-03-10T16:33:11.950Z,"17 km N of Hatillo, Puerto Rico",earthquake,0.89,0.96,0.11143402192308,7,reviewed,pr,pr
2024-03-10T15:48:09.202Z,32.6414,-104.3802,5,2.5,mb_lg,25,81,0.477,0.28,us,us7000m4jy,2024-03-30T14:42:33.977Z,"14 km S of Atoka, New Mexico",earthquake,1.83,1.958,0.106,38,reviewed,us,us
2024-03-10T13:55:57.564Z,36.1454,30.1252,44.819,4.8,mwr,65,51,0.627,0.95,us,us7000m4jl,2024-03-30T14:38:25.972Z,"16 km S of Finike, Turkey",earthquake,4.02,5.923,0.048,41,reviewed,us,us
2024-03-10T13:42:26.212Z,-54.5354,-55.3106,10,4.6,mb,25,90,3.311,0.57,us,us6000mj2w,2024-03-30T14:47:46.040Z,"Falkland Islands region",earthquake,4.14,1.931,0.114,23,reviewed,us,us
2024-03-10T13:31:28.442Z,51.6376,-177.231,76.376,3.1,ml,17,193,0.124,0.31,us,us7000m8ti,2024-03-30T14:30:45.040Z,"48 km WSW of Adak, Alaska",earthquake,11.21,10.594,0.091,16,reviewed,us,us
2024-03-10T12:47:57.309Z,31.747,-104.159,6.0999,2.7,ml,23,60,0,0.2,tx,tx2024exbb,2024-03-28T15:04:07.040Z,"51 km SSE of Whites City, New Mexico",earthquake,0.5618235184308197,0.757607231888094,0.1,18,reviewed,tx,tx
2024-03-10T12:35:08.583Z,-6.3102,151.6094,50.119,5,mb,87,31,8.824,0.66,us,us7000m4ja,2024-03-28T15:02:51.040Z,"183 km ESE of Kimbe, Papua New Guinea",earthquake,10,5.02,0.043,169,reviewed,us,us
2024-03-10T12:16:14.783Z,-24.1677,-66.9866,177.41,4.4,mb,28,87,1.631,0.68,us,us7000m4j8,2024-03-28T15:00:50.040Z,"68 km W of San Antonio de los Cobres, Argentina",earthquake,10.2,6.48,0.13,17,reviewed,us,us
2024-03-10T12:06:20.415Z,-15.1815,-178.6672,418.462,4.1,mb,58,53,1.017,0.76,us,us6000mj2r,2024-03-28T14:47:49.040Z,"112 km SSW of Leava, Wallis and Futuna",earthquake,11.4,6.384,0.072,52,reviewed,us,us
2024-03-10T11:27:52.980Z,38.1722,-117.9552,5.4,2.5,ml,11,45.84,0.036,0.1358,nn,nn00874480,2024-03-28T14:59:43.040Z,"27 km SSE of Mina, Nevada",earthquake,,1,0.28,7,reviewed,nn,nn
2024-03-10T11:23:37.644Z,41.9951,-119.6084,0,3.5,ml,5,117.4,0.525,0.2776,nn,nn00874499,2024-03-28T14:58:47.040Z,"47 km ENE of Fort Bidwell, California",earthquake,,0,0.69,5,reviewed,nn,nn
2024-03-10T11:01:52.598Z,-20.3664,-178.1575,536.101,4.4,mb,67,73,2.877,0.96,us,us7000m4j1,2024-03-28T14:57:39.040Z,"Fiji region",earthquake,12.56,3.615,0.039,193,reviewed,us,us
2024-03-10T10:20:34.287Z,-7.2613,129.028,136.977,4.9,mb,99,24,2.857,0.86,us,us7000m4iw,2024-03-28T14:55:40.040Z,"263 km ENE of Lospalos, Timor Leste",earthquake,8.82,2.21,0.05,125,reviewed,us,us
2024-03-10T10:08:24.851Z,51.1429,-175.9638,30.779,2.6,ml,15,253,0.771,0.34,us,us7000m8nc,2024-03-29T17:19:59.040Z,"93 km SSE of Adak, Alaska",earthquake,8.1,14.391,0.115,10,reviewed,us,us
2024-03-10T08:45:06.598Z,31.7645,-101.9248,1.849,2.7,mb_lg,45,44,0.166,0.3,us,us7000m4iq,2024-04-03T23:52:28.988Z,"29 km SSE of Midland, Texas",earthquake,2.42,7.043,0.104,42,reviewed,us,us
2024-03-10T08:37:38.954Z,-19.945,-178.3355,596.89,4.3,mb,14,87,3.177,0.95,us,us6000mj2l,2024-03-27T23:14:24.040Z,"Fiji region",earthquake,12.7,11.155,0.188,8,reviewed,us,us
2024-03-10T07:41:05.710Z,-18.8498,-172.7477,10,5,mb,116,84,2.679,0.86,us,us7000m4id,2024-03-28T03:43:55.040Z,"132 km E of Neiafu, Tonga",earthquake,9.23,1.836,0.056,101,reviewed,us,us
2024-03-10T07:35:09.785Z,-10.7289,164.7656,85.704,4.4,mb,32,146,4.914,0.57,us,us6000mj2j,2024-03-27T22:56:12.040Z,"112 km W of Lata, Solomon Islands",earthquake,4.81,7.406,0.123,19,reviewed,us,us
2024-03-10T07:21:58.198Z,54.3395,-159.6167,10,2.5,ml,21,247,1.128,0.67,us,us7000m8na,2024-04-03T23:53:52.040Z,"124 km SSE of Sand Point, Alaska",earthquake,5.41,2.012,0.115,10,reviewed,us,us
2024-03-10T06:53:02.124Z,44.3434,-114.8131,10,2.8,ml,58,36,0.238,0.63,us,us7000m4i7,2024-03-20T16:51:28.040Z,"17 km NE of Stanley, Idaho",earthquake,1.13,2.008,0.037,96,reviewed,us,us
2024-03-10T06:29:23.490Z,18.6938,-68.0623,118,3.47,md,10,186,1.1054,0.23,pr,pr2024070000,2024-03-10T07:13:58.470Z,"38 km ENE of Punta Cana, Dominican Republic",earthquake,3.57,1.85,0.08,7,reviewed,pr,pr
2024-03-10T06:26:38.194Z,-2.9216,139.6323,39.154,4.5,mb,29,75,1.143,1.18,us,us6000mj2i,2024-03-24T17:33:03.040Z,"116 km WSW of Abepura, Indonesia",earthquake,8.2,7.091,0.121,20,reviewed,us,us
2024-03-10T06:23:44.229Z,54.4227,-159.6613,27.12,2.8,ml,21,221,1.041,0.83,us,us7000m8n5,2024-03-31T14:46:31.040Z,"115 km SSE of Sand Point, Alaska",earthquake,7.99,15.08,0.081,20,reviewed,us,us
2024-03-10T06:15:53.918Z,53.5037,-165.2017,29.589,2.5,ml,19,218,0.713,0.48,us,us7000m8n4,2024-03-31T14:41:42.040Z,"79 km SSE of Akutan, Alaska",earthquake,6.27,15.057,0.128,8,reviewed,us,us
2024-03-10T06:14:54.509Z,37.9741,141.8323,53.219,4.4,mb,70,129,2.825,0.95,us,us7000m4i2,2024-03-24T17:25:45.040Z,"62 km SSE of Onagawa Chō, Japan",earthquake,7.84,5.803,0.078,47,reviewed,us,us
2024-03-10T04:50:34.659Z,44.3609,-116.1464,10,3.3,ml,31,61,0.336,0.63,us,us7000m4hr,2024-03-29T00:01:22.385Z,"8 km NW of Smiths Ferry, Idaho",earthquake,2.26,2.001,0.032,126,reviewed,us,us
2024-03-10T03:50:28.930Z,44.771,-111.127333333333,9.6,2.74,ml,24,53,0.02922,0.14,uu,uu80062431,2024-04-03T22:49:26.040Z,"5 km E of Hebgen Lake Estates, Montana",earthquake,0.34,0.52,0.239287559518817,6,reviewed,uu,uu
2024-03-10T03:19:00.359Z,53.2804,-160.0888,10,3.2,ml,24,226,2.086,0.56,us,us7000m4hu,2024-04-03T22:15:56.040Z,"230 km S of Sand Point, Alaska",earthquake,7.6,2.015,0.085,18,reviewed,us,us
2024-03-10T03:05:02.993Z,-7.2929,129.1918,88.58,5,mb,72,39,2.842,0.62,us,us7000m4hd,2024-03-28T23:57:43.040Z,"277 km ENE of Lospalos, Timor Leste",earthquake,8.8,5.299,0.056,103,reviewed,us,us
2024-03-10T01:58:12.251Z,51.6281,-179.0912,79.281,2.8,ml,18,143,0.188,0.38,us,us7000m8n1,2024-04-03T22:10:34.040Z,"171 km W of Adak, Alaska",earthquake,6.77,3.083,0.105,12,reviewed,us,us
2024-03-10T01:00:04.950Z,40.2978333,-124.4031667,32.99,3.25,ml,36,239,0.04727,0.19,nc,nc74014796,2024-03-28T23:48:36.040Z,"10 km WSW of Petrolia, CA",earthquake,0.89,0.55,0.175,22,reviewed,nc,nc
2024-03-10T00:09:40.139Z,-22.6034,69.4083,10,4.6,mb,18,73,32.681,0.79,us,us6000mj2h,2024-03-27T22:45:33.040Z,"Mid-Indian Ridge",earthquake,15.25,1.898,0.193,9,reviewed,us,us
2024-03-09T20:37:27.657Z,-24.4545,179.82,522.645,4.4,mb,49,99,5.177,0.54,us,us7000m4g5,2024-03-16T04:45:46.040Z,"south of the Fiji Islands",earthquake,13.96,7.578,0.085,40,reviewed,us,us
2024-03-09T19:58:53.172Z,-22.4382,-68.7627,128.192,4.9,mb,27,66,0.743,0.58,us,us7000m4fz,2024-03-09T23:55:11.040Z,"16 km E of Calama, Chile",earthquake,4.7,5.498,0.136,17,reviewed,us,us
2024-03-09T19:23:11.798Z,-33.2443,-73.0048,10,5,mb,63,86,1.16,0.68,us,us7000m4ft,2024-03-17T23:01:55.040Z,"130 km W of Valparaíso, Chile",earthquake,5.7,1.84,0.051,121,reviewed,us,us
2024-03-09T18:56:16.697Z,51.9834,-170.4444,37.338,3.9,mb,57,168,0.871,0.53,us,us6000mj19,2024-04-04T14:56:46.040Z,"151 km SW of Nikolski, Alaska",earthquake,6.14,8.196,0.107,27,reviewed,us,us
2024-03-09T18:26:33.071Z,-13.4739,166.8327,117.593,4.3,mb,29,83,7.446,0.81,us,us6000mj1d,2024-04-04T14:30:00.040Z,"89 km WNW of Sola, Vanuatu",earthquake,10.21,7.931,0.109,29,reviewed,us,us
2024-03-09T18:07:48.781Z,27.2036,53.8802,17.452,4.3,mb,58,109,3.07,0.42,us,us6000mj17,2024-04-04T13:50:36.040Z,"57 km SSW of Gerāsh, Iran",earthquake,9.02,4.374,0.082,49,reviewed,us,us
2024-03-09T18:05:19.900Z,19.6391,-66.822,71,3.61,md,9,311,1.4869,0.28,pr,pr2024069000,2024-03-09T18:26:49.184Z,"127 km N of Hatillo, Puerto Rico",earthquake,5.18,14.9,0.06,6,reviewed,pr,pr
2024-03-09T17:32:41.425Z,51.6986,179.933,10,2.8,ml,21,131,0.259,1.04,us,us7000m8hz,2024-04-03T21:44:40.040Z,"237 km W of Adak, Alaska",earthquake,1.61,1.956,0.091,16,reviewed,us,us
2024-03-09T16:59:23.340Z,17.1317,145.9665,55.1,4.4,mb,40,81,1.888,0.59,us,us6000mj16,2024-04-03T21:27:47.040Z,"213 km N of Saipan, Northern Mariana Islands",earthquake,5.65,7.028,0.102,31,reviewed,us,us
2024-03-09T16:43:11.429Z,-20.1781,-69.3113,110.074,4.3,mb,21,68,0.519,0.7,us,us7000m4fd,2024-04-04T15:17:14.731Z,"40 km ENE of La Tirana, Chile",earthquake,4.85,4.565,0.148,13,reviewed,us,us
2024-03-09T15:37:46.051Z,19.0936,145.6841,111.506,4.5,mb,129,73,3.833,0.47,us,us6000mj13,2024-04-03T21:07:13.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,10.62,7.026,0.055,109,reviewed,us,us
2024-03-09T15:35:44.764Z,51.4371,-173.1949,36.856,3.7,mb,60,219,0.987,0.9,us,us6000mj1a,2024-04-04T15:01:56.040Z,"109 km SE of Atka, Alaska",earthquake,6.52,11.426,0.081,44,reviewed,us,us
2024-03-09T15:30:38.292Z,51.1961,-176.6884,26.518,3.9,mb,81,202,0.661,0.77,us,us6000mj11,2024-04-03T19:16:08.040Z,"75 km S of Adak, Alaska",earthquake,4.35,7.122,0.068,60,reviewed,us,us
2024-03-09T15:27:42.508Z,-20.3333,169.692,129.8,4.5,mb,31,165,3.085,0.68,us,us6000mj12,2024-04-03T18:59:44.040Z,"97 km SSE of Isangel, Vanuatu",earthquake,10.81,7.937,0.106,29,reviewed,us,us
2024-03-09T14:48:45.270Z,17.9688333333333,-66.8298333333333,11.15,2.57,md,12,166,0.04745,0.1,pr,pr71442573,2024-03-09T15:19:24.040Z,"3 km SSW of Indios, Puerto Rico",earthquake,0.31,0.3,0.0589915784941042,4,reviewed,pr,pr
2024-03-09T14:27:01.180Z,34.1638333333333,-80.7311666666667,2.86,2.65,md,17,63,0.04022,0.33,se,se60572666,2024-03-30T14:31:02.687Z,"5 km E of Elgin, South Carolina",earthquake,0.56,0.79,0.120157262122551,14,reviewed,se,se
2024-03-09T14:19:42.410Z,51.8609,-170.9227,35,2.6,ml,13,222,1.152,0.81,us,us7000m8hw,2024-03-29T19:24:35.040Z,"184 km SW of Nikolski, Alaska",earthquake,3.32,2.018,0.105,12,reviewed,us,us
2024-03-09T13:37:34.919Z,41.938,-119.5921,0.4,2.5,ml,6,128.79,0.53,0.1437,nn,nn00874841,2024-03-15T23:03:17.881Z,"47 km E of Fort Bidwell, California",earthquake,,3.8,0.61,6,reviewed,nn,nn
2024-03-09T13:07:19.100Z,54.9528,-151.8351,10.983,2.8,ml,47,241,2.087,0.74,us,us7000m4ed,2024-03-30T14:26:40.040Z,"265 km SSE of Akhiok, Alaska",earthquake,8.98,8.873,0.097,14,reviewed,us,us
2024-03-09T12:35:43.089Z,41.2434,78.8037,8.322,4.3,mb,36,81,0.314,0.52,us,us7000m4e5,2024-03-21T15:37:20.040Z,"116 km WNW of Aykol, China",earthquake,3.46,0.974,0.111,23,reviewed,us,us
2024-03-09T12:01:08.744Z,-17.9872,-178.4697,587.016,5.4,mww,185,33,3.32,0.64,us,us7000m4e2,2024-03-21T15:20:46.609Z,"234 km E of Levuka, Fiji",earthquake,10.26,5.683,0.117,7,reviewed,us,us
2024-03-09T11:15:37.330Z,18.8141666666667,-67.4161666666667,8,3.1,md,30,218,0.4102,0.32,pr,pr71442538,2024-03-09T11:48:51.550Z,"48 km NW of San Antonio, Puerto Rico",earthquake,0.66,0.56,0.232184762065422,13,reviewed,pr,pr
2024-03-09T10:27:17.930Z,-30.6758,-177.8463,44.375,4.9,mb,21,182,1.41,0.87,us,us6000mj0y,2024-03-16T00:10:31.040Z,"Kermadec Islands, New Zealand",earthquake,14.97,8.422,0.162,14,reviewed,us,us
2024-03-09T10:25:55.753Z,20.2002,145.6742,10,4.7,mb,44,102,4.933,0.86,us,us6000mj14,2024-03-15T22:52:48.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,12.74,1.876,0.101,31,reviewed,us,us
2024-03-09T10:04:47.215Z,-14.2736,-72.1086,110.073,4.4,mb,22,77,4.155,1.38,us,us7000m4dk,2024-03-28T23:46:15.040Z,"5 km NE of Quiñota, Peru",earthquake,7.38,8.522,0.135,16,reviewed,us,us
2024-03-09T09:22:28.854Z,-23.8484,-68.9877,92.951,4.5,mb,35,70,1.161,1.1,us,us7000m4de,2024-03-28T23:40:18.040Z,"131 km SW of San Pedro de Atacama, Chile",earthquake,6.38,6.536,0.163,11,reviewed,us,us
2024-03-09T09:19:16.747Z,51.2899,-179.0077,47.929,3,ml,16,204,0.29,0.23,us,us7000m8fx,2024-03-28T21:53:27.040Z,"176 km WSW of Adak, Alaska",earthquake,5.81,7.256,0.097,14,reviewed,us,us
2024-03-09T08:57:17.964Z,-21.6317,-68.422,125.043,4.4,mb,22,72,1.153,0.76,us,us7000m4db,2024-03-20T07:17:09.040Z,"48 km SSW of Ollagüe, Chile",earthquake,7.91,7.721,0.123,19,reviewed,us,us
2024-03-09T08:05:42.290Z,36.7781667,-118.1921667,12.39,2.63,ml,26,68,0.02541,0.19,ci,ci40684256,2024-03-20T07:15:18.040Z,"3 km S of Independence, CA",earthquake,0.28,0.47,0.2,68,reviewed,ci,ci
2024-03-09T07:56:52.011Z,52.6665,-163.9518,10,2.8,ml,19,250,1.831,0.79,us,us7000m8fs,2024-04-03T05:24:28.040Z,"203 km SE of Akutan, Alaska",earthquake,6.63,2.016,0.115,10,reviewed,us,us
2024-03-09T07:46:05.680Z,18.814,-67.2233333333333,17.92,3.38,md,41,263,0.3243,0.25,pr,pr71442518,2024-03-20T07:13:19.040Z,"37 km NNW of San Antonio, Puerto Rico",earthquake,0.48,0.72,0.0426072177182242,12,reviewed,pr,pr
2024-03-09T07:00:43.756Z,60.7794,-144.6558,13.3,2.6,ml,,,,1.11,ak,ak02436892p6,2024-04-03T05:21:44.040Z,"65 km ENE of Cordova, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2024-03-09T06:27:25.425Z,39.4113,-119.6925,8.5,3.2,ml,31,40.53,0.057,0.1621,nn,nn00874424,2024-03-20T07:08:06.040Z,"11 km NNW of Virginia City, Nevada",earthquake,,0.8,0.3,8,reviewed,nn,nn
2024-03-09T05:18:25.382Z,41.9348,142.3884,64.266,4.9,mb,129,60,0.579,0.6,us,us7000m4cj,2024-03-20T07:07:33.105Z,"40 km SW of Urakawa, Japan",earthquake,8.13,6.613,0.052,115,reviewed,us,us
2024-03-09T05:17:48.069Z,32.0128,92.8311,10,4.2,mb,30,73,2.729,0.62,us,us7000m4ck,2024-03-20T07:02:44.040Z,"94 km NE of Nagqu, China",earthquake,9.58,1.881,0.085,39,reviewed,us,us
2024-03-09T05:15:00.071Z,51.3805,-176.0975,35,2.9,ml,12,234,0.519,0.36,us,us7000m8fq,2024-04-03T06:10:02.040Z,"66 km SE of Adak, Alaska",earthquake,2.53,2.016,0.115,10,reviewed,us,us
2024-03-09T04:46:38.602Z,52.253,-170.8057,10,4.2,mb,31,176,0.762,1.14,us,us6000mj0u,2024-04-03T22:05:54.040Z,"152 km WSW of Nikolski, Alaska",earthquake,5.26,1.902,0.153,12,reviewed,us,us
2024-03-09T04:37:53.240Z,44.3829,-114.8342,10,2.9,ml,34,32,0.277,1.22,us,us7000m4c9,2024-03-28T23:36:08.040Z,"20 km NNE of Stanley, Idaho",earthquake,1.81,1.992,0.04,82,reviewed,us,us
2024-03-09T03:40:07.370Z,17.9475,-66.9531666666667,7.2,2.66,md,23,202,0.04899,0.17,pr,pr71442483,2024-03-09T04:02:45.230Z,"5 km WSW of Guánica, Puerto Rico",earthquake,0.47,0.23,0.122628409204638,9,reviewed,pr,pr
2024-03-09T03:18:17.790Z,51.6279,-168.2677,10,2.6,ml,9,295,1.394,0.31,us,us7000m8ft,2024-04-03T22:04:15.040Z,"151 km SSE of Nikolski, Alaska",earthquake,7,2.024,0.115,10,reviewed,us,us
2024-03-09T03:07:58.657Z,-5.146,129.7333,212.841,4.3,mb,20,100,0.643,0.6,us,us6000mj0t,2024-03-15T21:51:03.040Z,"219 km SSE of Amahai, Indonesia",earthquake,12.35,6.66,0.187,8,reviewed,us,us
2024-03-09T02:09:51.521Z,55.5554,-156.8511,14,2.6,ml,,,,0.6,ak,ak024365byo9,2024-04-03T21:55:16.040Z,"127 km SE of Chignik, Alaska",earthquake,,1.5,,,reviewed,ak,ak
2024-03-09T02:02:33.310Z,31.628,-104.371,6.7151,2.5,ml,26,63,0.1,0.2,tx,tx2024eukg,2024-03-28T23:32:35.040Z,"60 km S of Whites City, New Mexico",earthquake,0.829690662284851,0.95334527253913,0.1,15,reviewed,tx,tx
2024-03-09T01:51:26.384Z,-20.4576,-178.1089,524.728,4.2,mb,32,73,2.809,0.82,us,us6000mj0s,2024-03-15T21:42:29.040Z,"Fiji region",earthquake,13.78,8.634,0.121,22,reviewed,us,us
2024-03-09T00:41:04.072Z,-24.5837,-179.0765,403.166,4,mb,20,130,4.754,0.32,us,us6000mj0p,2024-03-17T20:53:26.040Z,"south of the Fiji Islands",earthquake,13.98,15.372,0.134,15,reviewed,us,us
2024-03-09T00:15:09.901Z,-0.9913,98.3412,10,4.4,mb,28,104,2.405,0.45,us,us6000mj0n,2024-03-17T21:31:53.040Z,"180 km NW of Tuapejat, Indonesia",earthquake,10.2,1.88,0.148,13,reviewed,us,us
2024-03-09T00:12:49.208Z,31.674,-104.188,7.2791,2.9,ml,21,61,0.1,0.2,tx,tx2024eugq,2024-03-09T00:33:38.040Z,"54 km NW of Toyah, Texas",earthquake,0.6912282678155062,0.9644336791528378,0.4,18,reviewed,tx,tx
2024-03-09T00:07:41.647Z,51.5915,-176.7178,52.6,2.7,ml,,,,0.23,ak,ak0243644j9t,2024-03-28T01:43:28.292Z,"31 km S of Adak, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2024-03-08T22:41:14.625Z,-18.8559,-176.2199,10,4.5,mb,15,115,2.492,0.27,us,us6000mivr,2024-03-17T22:35:40.040Z,"222 km WNW of Fangale’ounga, Tonga",earthquake,6.12,1.922,0.18,9,reviewed,us,us
2024-03-08T22:20:16.642Z,-58.1328,-29.2466,10,4.6,mb,31,84,5.585,0.51,us,us6000mivs,2024-03-17T21:55:25.040Z,"South Sandwich Islands region",earthquake,6.08,1.883,0.105,27,reviewed,us,us
2024-03-08T21:34:01.664Z,-24.7065,178.8467,617.934,4.4,mb,36,89,5.358,0.33,us,us6000mivm,2024-04-04T16:11:13.536Z,"south of the Fiji Islands",earthquake,15.16,13.006,0.102,28,reviewed,us,us
2024-03-08T21:22:08.257Z,-5.7486,146.9061,115.68,4.2,mb,24,142,3.641,0.4,us,us6000mivn,2024-03-17T05:18:38.040Z,"108 km N of Lae, Papua New Guinea",earthquake,10.71,8.09,0.141,14,reviewed,us,us
